cislo_licence,ev_cislo,nazev,psc,obec,ulice,cp,okres,kraj,pocet_zdroju
110100176,25,FVE Česká Lípa - Dubice,47001,Česká Lípa,Litoměřická,91,Česká Lípa,Liberecký,1
110100176,26,FVE provoz Cheb,35002,Cheb,Tršnická,,Cheb,Karlovarský,1
110100176,27,MVE Janov,43542,Litvínov,Litvínov,,Most,Ústecký,1
111221971,1,POLYTEZA spol. sr.o.,33801,Holoubkov,Holoubkov,293,Rokycany,Plzeňský,1
110303861,1,Větrná elektrárna,79848,Protivanov,Babylón v kat. obce,283/2,Prostějov,Olomoucký,1
110202167,2,Plynová kotelna U Dubu,51721,Týniště nad Orlicí,Sídliště U Dubu,931,Rychnov nad Kněžnou,Královéhradecký,1
110100009,1,MVE Klecany,25067,Klecany,Klecany,26,Praha-východ,Středočeský,2
110100009,2,MVE Římov,37324,Římov,Římov,192,České Budějovice,Jihočeský,2
110100009,3,MVE Humenice,37335,Horní Stropnice,Horní Stropnice,,České Budějovice,Jihočeský,1
110100009,4,MVE Žlutice,36452,Žlutice,Žlutice,,Karlovy Vary,Karlovarský,2
110100009,5,MVE Nýrsko,34022,Nýrsko,Nýrsko,,Klatovy,Plzeňský,2
110100009,6,MVE Lučina,34701,Halže,Halže,,Tachov,Plzeňský,2
110100009,7,MVE Hořín,27601,Hořín,Plavební komory Hořín,,Mělník,Středočeský,1
110100009,8,MVE Veselí nad Lužnicí,39181,Veselí nad Lužnicí,Veselí nad Lužnicí,,Tábor,Jihočeský,1
110100009,9,MVE Trnávka,39444,Želiv,Želiv,265,Pelhřimov,Vysočina,2
110100009,10,MVE Libčice - Dolany,25266,Libčice nad Vltavou,Libčice nad Vltavou,,Praha-západ,Středočeský,2
110100009,11,MVE Podbaba,16000,Praha 6,Podbabská,,,,2
110100009,12,MVE Lipno,38278,Lipno nad Vltavou,Lipno nad Vltavou,,Český Krumlov,Jihočeský,1
110100009,13,MVE Větřní,38211,Větřní,Větřní,,Český Krumlov,Jihočeský,1
110100009,14,MVE Loučovice,38276,Loučovice,Loučovice,,Český Krumlov,Jihočeský,1
110100009,15,VE Štvanice,17000,Praha,ostrov Štvanice,1348,,,3
110100009,16,MVE Želivka,28522,Zruč nad Sázavou,VD Švihov na Želivce,,Kutná Hora,Středočeský,1
110100009,17,MVE Vraňany,27744,Vojkovice,Vojkovice,,Mělník,Středočeský,1
110100009,18,MVE Troja,17000,Praha,Císařský ostrov,1078,,,2
110100009,19,MVE České Údolí,30100,Plzeň,Klatovská,2766/220,Plzeň-město,Plzeňský,1
110100009,20,MVE Klabava,33841,Klabava,Klabava,,Rokycany,Plzeňský,1
110100009,21,Orlík,26256,Milešov,Klenovice,61,Příbram,Středočeský,1
110100009,22,Sázava,28506,Sázava,Gen. Vedrala Sázavského,481,Benešov,Středočeský,1
110100009,23,Pořešín,38241,Kaplice,Kaplice,,Český Krumlov,Jihočeský,2
110100009,24,Slapy,25208,Rabyně,Rabyně,21,Benešov,Středočeský,1
110100300,1,Teplárna Michle,14000,Praha 4,Chodovská,729,,,1
110100300,2,Teplárna Malešice,10000,Praha 10,Teplárenská,611/1,,,4
110100300,3,Teplárna Holešovice,17000,Praha 7,Partyzánská,1/7,,,1
111014093,1,Zařízení na energetické využití odpadů,10800,Praha,Průmyslová,615/32,,,1
110202253,1,Mazanka,18000,Praha,Davídkova,1945/23,,,2
110202253,2,Ústřední čistírna odpadních vod Praha,16000,Praha,Papírenská,199/6,,,5
110202253,3,ČS Hrdlořezy,13000,Praha,Koněvova,1994/238,,,2
110202253,4,ÚV Podolí - kogenerace,14700,Praha,Podolská,,,,1
110101430,1,MVE Borovy,33401,Borovy,Borovy,19,Klatovy,Plzeňský,1
110101430,2,MVE Nezdice,33401,Nezdice,Nezdice,67,Klatovy,Plzeňský,1
110101430,3,Borovy 19,33401,Borovy,Borovy,19,Klatovy,Plzeňský,1
110101430,4,FVE Nezdice,33401,Nezdice,Nezdice,67,Klatovy,Plzeňský,1
111835073,1,KGJ Areál Michle,14000,Praha,U Plynárny,,,,1
110100468,1,"Preciosa, a.s.",46601,Jablonec nad Nisou,Průmyslová,,Jablonec nad Nisou,Liberecký,1
110101516,1,MVE Špindlerův Mlýn,54351,Špindlerův Mlýn,Špindlerův Mlýn,,Trutnov,Královéhradecký,1
110100190,1,MVE Kořenov,46849,Kořenov,Kořenov,917,Jablonec nad Nisou,Liberecký,4
111332535,1,Výrobna kyseliny sírové,75002,Přerov,nábř. Dr. Edvarda Beneše,,Přerov,Olomoucký,1
110100126,1,MVE Tři Chaloupky Lysá nad Labem,28922,Lysá nad Labem,Lysá nad Labem,,Nymburk,Středočeský,1
110101774,1,MVE Nespeky,25722,Nespeky,K elektrárně,4,Benešov,Středočeský,2
110101774,2,FVE Nespeky,25722,Nespeky,K Elektrárně,,,,1
110404274,1,MVE Přerov,75002,Přerov,U Jezu,,Přerov,Olomoucký,1
110202231,1,K 360,25088,Čelákovice,Na Stráni,,Praha-východ,Středočeský,2
110404207,1,"R.A.B. spol. s r. o., provoz ČOV",37901,Třeboň,Čistírna odpadních vod,181,Jindřichův Hradec,Jihočeský,1
110404188,1,M.V.E.  P2  Na Přivaděči,40502,Děčín,Březiny,,Děčín,Ústecký,2
110404188,2,M.V.E. P 2 Příjezová,40502,Děčín,Březiny,,Děčín,Ústecký,1
110100211,1,DESNÁ,46861,Desná,Desná,,Jablonec nad Nisou,Liberecký,1
110100277,1,PLYNOVÁ VÝTOPNA,35733,Loket,Sportovní č.ev,134,Sokolov,Karlovarský,3
110203038,1,MVE - Květinov,58001,Květinov,Květinov,,Havlíčkův Brod,Vysočina,2
110908714,1,QUANTUM Vyškov,68201,Vyškov,Brněnská,,Vyškov,Jihomoravský,1
110101783,1,MVE Sepekov,39851,Sepekov,Sepekov,90,Písek,Jihočeský,2
110103116,1,KOGENERAČNÍ JEDNOTKA T. Š.,25763,Trhový Štěpánov,Trhový Štěpánov,302,Benešov,Středočeský,2
110504772,11,MVE Plzeň-Hradiště,32600,Plzeň,Plzeň,,Plzeň-město,Plzeňský,1
110504772,11,MVE Plzeň-Hradiště,32600,Plzeň,Plzeň,,Plzeň-město,Plzeňský,1
110504772,11,MVE Plzeň-Hradiště,32600,Plzeň,Plzeň,,Plzeň-město,Plzeňský,1
111223363,1,FVE RADEKOBYT s.r.o.,67963,Velké Opatovice,Hliníky,671,Blansko,Jihomoravský,1
110504772,11,MVE Plzeň-Hradiště,32600,Plzeň,Plzeň,,Plzeň-město,Plzeňský,1
111220416,1,"Olejová kotelna K39, KJ Micro T30",27401,Slaný,Všehlušická,,Kladno,Středočeský,1
111220416,2,Plynová kotelna K44,27401,Slaný,Rabasova,,Kladno,Středočeský,1
110304006,1,MVE Kostelec nad Labem,27713,Kostelec nad Labem,K elektrárně,739,Mělník,Středočeský,3
110101327,1,Kotelna PK/08,68801,Uherský Brod,Větrná,2299,Uherské Hradiště,Zlínský,2
110101327,3,Kotelna PK/02,68801,Uherský Brod,Rychtalíkova,1820,Uherské Hradiště,Zlínský,2
110101327,4,Kotelna PK/03,68801,Uherský Brod,Obchodní,1803,Uherské Hradiště,Zlínský,2
110404212,1,MVE GABLER,37802,Plavsko,Plavsko,98,Jindřichův Hradec,Jihočeský,1
110202961,1,Malá větrná elektrárna,78501,Lipina,Lipina,101,Olomouc,Olomoucký,1
111433040,1,MVE BAYER KUNČIČKY,73901,Baška,Baška,17,Frýdek-Místek,Moravskoslezský,1
110806761,1,FTV - RING energy s.r.o.,43401,Most,Most,,Most,Ústecký,1
110404111,1,MVE TÝNEC NAD SÁZAVOU,25741,Týnec nad Sázavou,Pod Hradištěm,4,Benešov,Středočeský,2
110202338,1,MVE Jezuitský Mlýn,58202,Golčův Jeníkov,Sirákovice,23,Havlíčkův Brod,Vysočina,1
110202338,2,MVE Benátky nad Jizerou,29471,Benátky nad Jizerou,Tovární,210,Mladá Boleslav,Středočeský,2
110504644,1,MVE BUDČICE,28522,Vlastějovice,Vlastějovice,9,Kutná Hora,Středočeský,1
110100390,2,MVE KESTŘANY,39701,Putim,Putim,,Písek,Jihočeský,2
110202649,1,Zdemyslice 38,33601,Zdemyslice,Zdemyslice,38,Plzeň-jih,Plzeňský,1
110100068,1,MVE Červený potok,56169,Králíky,Červený Potok,2,Ústí nad Orlicí,Pardubický,3
110202367,1,MVE Kunčice n/L čp.22,54361,Kunčice nad Labem,Kunčice nad Labem,22,Trutnov,Královéhradecký,1
110101387,1,MVE PADRTY,53807,Bojanov,Bojanov,12,Chrudim,Pardubický,2
110101128,1,MVE - BOUZOV - BEZDĚKOV,78325,Bouzov,Bouzov,,Olomouc,Olomoucký,2
110203513,1,MVE OLEŠNÍK,77200,Daskabát,Daskabát,,Olomouc,Olomoucký,1
110203513,2,FVE - Doloplazy 272,78356,Doloplazy,Doloplazy,272,Olomouc,Olomoucký,1
110202403,1,Střední průmyslová škola elektrotechnická,74401,Frenštát pod Radhoštěm,Křižíkova,1258,Nový Jičín,Moravskoslezský,3
110100959,1,MVE V LÍSKÁCH,54931,Hronov,Žabokrky,5,Náchod,Královéhradecký,1
110101404,1,"ROTTER,s.r.o.",59266,Vír,Vír,1,Žďár nad Sázavou,Vysočina,2
110100592,1,MVE,74731,Velké Hoštice,Velké Hoštice,,Opava,Moravskoslezský,2
111331881,1,Spalovna odpadů Jihlava,58741,Jihlava,Humpolecká,,Jihlava,Vysočina,1
110202191,1,Teplárna,35680,Sokolov,Tovární,2093,Sokolov,Karlovarský,2
110103169,2,MVE KLEC,37816,Klec,Klec,,Jindřichův Hradec,Jihočeský,1
110103169,3,Jarošov nad Nežárkou - Lovětín p.č.st.83,37842,Jarošov nad Nežárkou,Jarošov nad Nežárkou,,Jindřichův Hradec,Jihočeský,1
110103169,4,FVE Kolář,37842,Jarošov nad Nežárkou,Jarošov nad Nežárkou,10,Jindřichův Hradec,Jihočeský,1
110202613,1,Rudolf Unger,35701,Rotava,Nejdecká,60,Sokolov,Karlovarský,2
110203037,1,MVE - Hrušová,56555,Hrušová,Hrušová,31,Ústí nad Orlicí,Pardubický,2
110100495,1,MVE ČERTOVA SŤENA,38273,Vyšší Brod,Čertova stěna,,Český Krumlov,Jihočeský,1
110100827,1,MVE Kleinovka,67571,Náměšť nad Oslavou,Kleinovka,42,Třebíč,Vysočina,1
110202641,1,MVE - hráz rybníka HEJTMAN,37804,Chlum u Třeboně,Chlum u Třeboně,,Jindřichův Hradec,Jihočeský,2
110100523,1,Rýnovická energetická s.r.o.,46605,Jablonec nad Nisou,Belgická,4887,Jablonec nad Nisou,Liberecký,6
110100523,2,U Přehrady 61 - Rýnovická energetická s.r.o.,46602,Jablonec nad Nisou,U Přehrady,3204/61,Jablonec nad Nisou,Liberecký,2
110102828,4,Kotelna K 5,59251,Dolní Rožínka,Dolní Rožínka,188,Žďár nad Sázavou,Vysočina,1
110102828,5,Kotelna K 5,59401,Velké Meziříčí,Bezručova,1354,Žďár nad Sázavou,Vysočina,1
110100050,1,Plynová kotelna č. 21,76824,Hulín,Družba,1198,Kroměříž,Zlínský,1
110100050,2,ZŠ Hulín,76824,Hulín,Nábřeží,938,Kroměříž,Zlínský,1
110404376,1,Kogenerace Petrůvky,67552,Petrůvky,Skládka TKO Petrůvky,,Třebíč,Vysočina,1
110202178,8,Kotelna JK1 Tyršova,79001,Jeseník,Mašínova,1055,Jeseník,Olomoucký,1
110202178,9,Kotelna JK2 Lipovská,79001,Jeseník,Lipovská,1172,Jeseník,Olomoucký,1
110202178,10,Kotelna JK3 Dukelská,79001,Jeseník,Růžičkova,1250,Jeseník,Olomoucký,2
110202178,11,Kotelna JK5 Nábřežní,79001,Jeseník,Nábřežní,9906,Jeseník,Olomoucký,1
110202178,13,Kotelna ČVK16 Jánského,79081,Česká Ves,Jánského,534,Jeseník,Olomoucký,1
110202178,14,"K67 - bazén, Šumperk",78701,Šumperk,Lidická,2819/81,Šumperk,Olomoucký,1
110404351,1,Pohledy,56802,Pohledy,Pohledy,,Svitavy,Pardubický,1
110404351,2,Žipotín,57101,Moravská Třebová,Žipotín,,Svitavy,Pardubický,1
110404351,3,Anenská Studánka,56301,Anenská Studánka,Anenská Studánka,,Ústí nad Orlicí,Pardubický,1
110404351,5,D6 Anenská Studánka,56301,Anenská Studánka,Anenská Studánka,,Ústí nad Orlicí,Pardubický,3
110404351,6,D6 Ostrý Kámen,56802,Karle,Karle,,Svitavy,Pardubický,1
111118372,1,Ed. Beneše 2439/70-2438/72,30477,Plzeň,Ed. Beneše,2439,Plzeň-město,Plzeňský,1
110100725,1,NEMOCNICE - KOTELNA,79401,Krnov,I. P. Pavlova,9,Bruntál,Moravskoslezský,2
110202473,1,MVE Čistá,54344,Černý Důl,Černý Důl,,Trutnov,Královéhradecký,1
110202426,1,MVE VD HOSTIVAŘ,10900,Praha 10 - Hostivař,Vodní dílo - Přehrada Hostivař,,,,1
111533713,1,"MVE Pila, Černý Důl",54344,Černý Důl,Černý Důl,133,Trutnov,Královéhradecký,1
110202398,1,MVE MALÁ KORUNKA,56501,Choceň,Plchůvky,,Ústí nad Orlicí,Pardubický,2
110101960,1,Přerušovací komora Bílov,72526,Bílov,Bílov,,Ostrava-město,Moravskoslezský,1
110101960,2,Vodojem Zelinkovice,73942,Zelinkovice,Zelinkovice,,Frýdek-Místek,Moravskoslezský,1
110101960,3,Vodojem Frýdek - Místek,73801,Frýdek - Místek,Frýdek - Místek,,Frýdek-Místek,Moravskoslezský,1
110101960,4,Úpravna vody Nová Ves u Frýdlantu nad Ostravicí,73911,Nová Ves,Nová Ves,,Frýdek-Místek,Moravskoslezský,1
110101960,5,ČOV Frýdek-Místek,73801,Sviadnov,K čističce,175,Frýdek-Místek,Moravskoslezský,1
110101960,6,ČOV Opava,74601,Opava,Těšínská,1158,Opava,Moravskoslezský,2
110101960,7,ČOV Nový Jičín,74242,Šenov u Nového Jičína,Malostranská,,Nový Jičín,Moravskoslezský,1
110101960,8,ČOV Havířov,73934,Šenov,Čistírna odpadních vod,,Frýdek-Místek,Moravskoslezský,1
110101960,9,ČOV Karviná,73301,Karviná,Staroměstská,,Karviná,Moravskoslezský,2
110101960,10,ČOV Orlová,73514,Orlová,Zátiší,1271,Karviná,Moravskoslezský,1
110101960,11,Čistírna odpadních vod Třinec,73961,Třinec,Třinec,,Frýdek-Místek,Moravskoslezský,3
110101960,12,ČOV Český Těšín,73561,Chotěbuz,Čistírna odpadních vod,,Karviná,Moravskoslezský,1
110101960,13,UV Vyšní Lhoty,73951,Vyšní Lhoty,Úpravna vody,,Frýdek-Místek,Moravskoslezský,3
110101960,14,ÚV Podhradí,74901,Vítkov,Vítkov,,Opava,Moravskoslezský,1
110101960,15,VDJ Krásné Pole,72526,Ostrava,Družební,,Ostrava-město,Moravskoslezský,2
110101561,2,VDJ Orion,46001,Liberec,Londýnská,,Liberec,Liberecký,1
110101561,3,VDJ Jizerský,46001,Liberec,Jizerská cesta,,Liberec,Liberecký,1
110101561,4,ÚV Hradiště,43151,Klášterec nad Ohří,Hradiště,,Chomutov,Ústecký,2
110101561,5,VDJ Nová Ves,41501,Teplice,Nová Ves u Teplic,,Teplice,Ústecký,1
110101561,6,VDJ Větruše,40001,Ústí nad Labem,Fibichova,,Ústí nad Labem,Ústecký,1
110101561,7,VDJ 16000,43001,Chomutov,Chomutov,,Chomutov,Ústecký,1
110101561,9,ČOV Neštěmice,40001,Ústí nad Labem,Neštěmice,,Ústí nad Labem,Ústecký,2
110101561,10,ÚV Bedřichov,46812,Bedřichov 291,Bedřichov,291,Jablonec nad Nisou,Liberecký,1
110101561,11,ČOV Litoměřice,41201,Litoměřice,Písečný Ostrov,1,Litoměřice,Ústecký,1
110101561,12,ČOV Most - Chanov,43521,Most,Chanov,,Most,Ústecký,1
110101561,13,ČOV Bystřany,41761,Bystřany,Novodvorská,,Teplice,Ústecký,2
110101561,14,ČOV Liberec,46001,Liberec,Selská,,Liberec,Liberecký,2
110101561,15,ČOV Děčín - Boletice,40711,Boletice nad Labem,Tovární,116,Děčín,Ústecký,1
110101561,16,ČOV Česká Lípa,47001,České Lípa,Pod Holým vrchem,,Česká Lípa,Liberecký,1
110101561,17,PK Prunéřov,43201,Prunéřov,Prunéřov,,Chomutov,Ústecký,1
110101561,18,ČOV Turnov,51101,Turnov,Sobotecká,,Semily,Liberecký,1
110101561,19,ČOV Varnsdorf,40747,Varnsdorf,Žitavská,,Děčín,Ústecký,1
110101561,20,ČOV Louny,44001,Louny,Říční,,Louny,Ústecký,1
110101561,21,VDJ Louny - čtyřlístek,44001,Louny,Louny,,Louny,Ústecký,1
110101561,22,VDJ Liščí vrch,43401,Most,Františka Malíka,,Most,Ústecký,1
111016261,1,Sluneční stanice Michal,35601,Březová,Smetanova,,Sokolov,Karlovarský,1
110203748,1,Centrální výtopna,79376,Zlaté Hory,Na sídlišti,696,Jeseník,Olomoucký,1
110101401,1,Kotelna Radkovská,58856,Telč,Radkovská,506,Jihlava,Vysočina,1
111218975,1,CZT Družba,76331,Brumov-Bylnice,Družba,1217,Zlín,Zlínský,1
110202489,1,5101 MIKULOVICE,79084,Mikulovice,Mikulovice,,Jeseník,Olomoucký,1
110404244,1,MVE JESENNÝ,51212,Jesenný,Bohuňovsko,16,Semily,Liberecký,1
110101769,1,MVE - MARTÍNKOVICE,54973,Martínkovice,Martínkovice,230,Náchod,Královéhradecký,1
110101769,2,MVE - OTOVICE,54972,Otovice,Otovice,,Náchod,Královéhradecký,1
110101769,3,FVE Martínkovice 230,54973,Martínkovice,Martínkovice,,Náchod,Královéhradecký,1
110101769,4,FVE Kladská 2 - Broumov,55001,Broumov,Kladská,2,Náchod,Královéhradecký,1
111222600,1,FVE30 Frenštát p. R.,74401,Frenštát pod Radhoštěm,Markova,,Nový Jičín,Moravskoslezský,1
111222600,2,KGJ70 Frenštát p. R.,74401,Frenštát pod Radhoštěm,Markova,,Nový Jičín,Moravskoslezský,1
111222600,3,FVE30 Frenštát p. R.,74401,Frenštát pod Radhoštěm,Markova,,Nový Jičín,Moravskoslezský,1
110404329,1,MVE Hanušovice,78833,Hanušovice,Pražská,90,Šumperk,Olomoucký,2
110203633,1,Mlýn Lobodice,75101,Lobodice - Cvrčov,Lobodice - Cvrčov,3,Přerov,Olomoucký,1
111014942,1,Spalovna-sekce výroba elektřiny,62800,Brno,Jedovnická,4247/2,Brno-město,Jihomoravský,1
110404206,1,Solartec s. r. o.,75661,Rožnov pod Radhoštěm,Televizní,2618,Vsetín,Zlínský,1
110203588,1,Krytý bazén,69301,Hustopeče,Brněnská,526/50,Břeclav,Jihomoravský,1
111016232,1,FVE Křížová,15000,Praha,Praha,,,,1
110504638,1,PPC Vřesová,35735,Vřesová,Vřesová,,Sokolov,Karlovarský,4
110504638,2,ZE Vřesová,35735,Vřesová,Vřesová,,Sokolov,Karlovarský,4
110504638,3,Fotovoltaická elektrárna Rozvodna Marie,35601,Královské Poříčí,Královské Poříčí,,Sokolov,Karlovarský,1
110504638,4,Fotovoltaická elektrárna Rozvodna Jehličná,35601,Královské Poříčí,Královské Poříčí,,Sokolov,Karlovarský,1
110504638,5,Fotovoltaická elektrárna Rozvodna Pískovec,35734,Nové Sedlo,Nové Sedlo,,Sokolov,Karlovarský,1
110504638,6,Bioplynová stanice Vintířov,35744,Vintířov,Vintířov,,Sokolov,Karlovarský,2
111633911,1,PS 2 MKJ,73514,Orlová,Kpt. Jaroše,761,Karviná,Moravskoslezský,1
111633911,2,PS 4 MKJ,73514,Orlová,Osvobození,827,Karviná,Moravskoslezský,1
111633911,3,MKJ PS 8,73514,Orlová,Energetiků,,Karviná,Moravskoslezský,1
111633911,4,MKJ PS 14,73514,Orlová,Ke Studánce,1032,Karviná,Moravskoslezský,1
111633911,5,MKJ PS 6,73514,Orlová,Masarykova třída,911,Karviná,Moravskoslezský,1
110100973,1,PLYNOVÁ KOTELNA - KAMÍNKY,66501,Rosice,Kaštanová,,Brno-venkov,Jihomoravský,1
110100973,2,PLYNOVÁ KOTELNA - KOMENSKÉHO NÁMĚSTÍ,66501,Rosice,Komenského nám.,,Brno-venkov,Jihomoravský,1
110101364,1,MVE KUNČICE,78832,Staré Město,Staré Město,,Šumperk,Olomoucký,1
111935529,1,Ubytovna Ruzyně,16100,Praha,Pilotů,,,,2
111935485,1,"FVE 406,8kW SPUR, Zlín",76302,Zlín,Třída Tomáše Bati,299,Zlín,Zlínský,1
111331517,1,Správa budov Žamberk s. r. o.,56401,Žamberk,Klostermanova,990,Ústí nad Orlicí,Pardubický,1
110101153,1,Teplárna stp. 501,27711,Neratovice,ul. Práce,657,Mělník,Středočeský,6
110100330,1,Točivá redukce,38241,Kaplice,Českobudějovická,35,Český Krumlov,Jihočeský,1
110404214,1,MVE Dražice,29471,Benátky nad Jizerou,Benátky nad Jizerou,,Mladá Boleslav,Středočeský,4
110404214,2,KJ DRAŽICE č.p. 74,29471,Benátky nad Jizerou,Benátky nad Jizerou,74,Mladá Boleslav,Středočeský,1
110404214,3,KJ DRAŽICE č.p. 63,29471,Benátky nad Jizerou,Benátky nad Jizerou,63,Mladá Boleslav,Středočeský,1
110404214,4,FVE Dražice,29471,Benátky nad Jizerou,Benátky nad Jizerou,74,Mladá Boleslav,Středočeský,1
110404214,5,KGJ 3 Dražice,29471,Benátky nad Jizerou,Benátky nad Jizerou,64,Mladá Boleslav,Středočeský,1
110203601,1,MVE - RUDNÍK,54372,Rudník,Rudník,,Trutnov,Královéhradecký,1
110202762,1,STANISLAV JÍLEK - MVE,78833,Malá Morava,Malá Morava,,Šumperk,Olomoucký,1
110202569,1,MVE - Strunkovice nad Blanicí,38426,Strunkovice nad Blanicí,Na stráni,43,Prachatice,Jihočeský,2
110103380,1,MVE Pod vinicemi,54901,Nové Město nad Metují,Pod vinicemi,1047,Náchod,Královéhradecký,1
110203610,1,"MVE ""Zrzávka""",74101,Nový Jičín,U Jezu,,Nový Jičín,Moravskoslezský,4
110101644,1,MVE - Dolní Bolíkov,37881,Slavonice,Dolní Bolíkov,1,Jindřichův Hradec,Jihočeský,1
110202335,1,MVE - STARÁ PILA,79085,Bělá pod Pradědem,Domašov,226/,Jeseník,Olomoucký,1
110101812,1,MVE OSIČEK,54901,Černčice,Černčice,75,Náchod,Královéhradecký,1
111014394,1,Škodovák,30100,Plzeň,E. Beneše,21,Plzeň-město,Plzeňský,1
110202706,1,Kotelna Letní Lázně,79324,Karlova Studánka,Karlova Studánka,6,Bruntál,Moravskoslezský,1
110100722,1,MVE Skryjský potok,67556,Dukovany,Dukovany,,Třebíč,Vysočina,1
111835161,1,Kogenerační jednotka,75701,Valašské Meziříčí,Kouty,,Vsetín,Zlínský,1
110101818,1,MVE SOU nábytkářské,46014,Liberec,Horská,167,Liberec,Liberecký,3
110101409,1,Malá vodní elektrárna Štěnovice,33209,Štěnovice,Ke Mlýnu,2,Plzeň-jih,Plzeňský,1
110101409,2,FVE hala statek,33209,Štěnovice,Ve Statku,141,Plzeň-jih,Plzeňský,1
110304087,1,FOTOVOLTAICKÝ SYSTÉM 2001,75661,Rožnov pod Radhoštěm,Zemědělská,1077,Vsetín,Zlínský,2
110202509,1,MVE LITOVEL,78401,Litovel,Nasobůrky,,Olomouc,Olomoucký,1
110202509,2,MVE OLOMOUC - Tabulový vrch,77200,Olomouc,Tabulový vrch,,Olomouc,Olomoucký,1
110202509,3,MVE OLOMOUC - Řepčín,77900,Olomouc,Svatoplukova,,Olomouc,Olomoucký,1
110202509,4,MVE OLOMOUC - Na Luhu,77200,Olomouc,Na Luhu,,Olomouc,Olomoucký,1
110202509,5,Čistírna odpadních vod,77200,Olomouc,Dolní Novosadská,,Olomouc,Olomoucký,1
110202509,6,Čistírna odpadních vod Prostějov,79812,Kralice na Hané,Kralický Háj,,Prostějov,Olomoucký,1
110202509,7,Čistírna odpadních vod Malenovice (Zlín),76302,Zlín,Tečovská,,Zlín,Zlínský,2
110202509,8,FVE Krapkova Vak Prostějov,79601,Prostějov,Krapkova,,Prostějov,Olomoucký,1
111013394,1,Solární elektrárna - Solar,75701,Valašské Meziříčí,Solární,870,Vsetín,Zlínský,1
110103308,1,SUMTEX ENERGO s.r.o.,78701,Šumperk,Žerotínova,417/85,Šumperk,Olomoucký,1
110101432,1,MVE Loket - Údolí 1,35733,Loket,Údolí,53,Sokolov,Karlovarský,2
110202962,1,"ŠTIČÍ LÍHEŇ - ESOX, společnost s ručením omezeným",39001,Tábor,Jordánská,366,Tábor,Jihočeský,1
111432555,1,MVE Domašov,79001,Bělá pod Pradědem,Bělá pod Pradědem,,Jeseník,Olomoucký,1
110202681,1,"SUPIS, s. s r. o.",53401,Moravany,Moravany,,Pardubice,Pardubický,1
110202635,1,ZÁLESÍ pod MARIÁNSKOU,36301,Jáchymov,Zálesí,1980,Karlovy Vary,Karlovarský,2
110504654,1,VTE Petrovice I,40337,Petrovice,Petrovice,,Ústí nad Labem,Ústecký,1
110504654,2,VTE Petrovice II,40337,Petrovice,Petrovice,,Ústí nad Labem,Ústecký,1
110100962,1,TEPLÁRNA ŠKO-ENERGO MLADÁ BOLESLAV,29301,Mladá Boleslav,V. Klementa,869,Mladá Boleslav,Středočeský,2
110100962,2,Kogenerace Kvasiny,51702,Kvasiny,Kvasiny,145,Rychnov nad Kněžnou,Královéhradecký,2
110100962,3,Výtopna Vrchlabí,54301,Vrchlabí,Dělnická,,Trutnov,Královéhradecký,1
